received_on,operator,volunteer,event_type,response_date,age,sex,duration,location,location_slug,location_type,latitude,longitude,topics_list,topics_count,topic_A1,topic_A2,topic_B1,topic_B2,topic_B3,topic_B4,topic_C1,topic_C2,topic_D1,topic_D2,topic_D3,topic_E1,topic_E10,topic_E2,topic_E3,topic_E4,topic_E5,topic_E6,topic_E7,topic_E8,topic_E9,topic_F1,topic_F10,topic_F11,topic_F12,topic_F2,topic_F3,topic_F4,topic_F5,topic_F6,topic_F7,topic_F8,topic_F9,topic_G1,topic_H1,topic_H2,topic_H3
2013-11-01T22:54:47,orange,sos,CALL_ME,2013-11-03T10:25:00,26,M,1,FAMA,31091143,village,11.32,-5.67,E8,1,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,
2013-11-04T21:12:12,orange,sos,SMS_HOTLINE,2013-11-05T21:12:00,,U,0,,,,,,H2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,
2013-11-05T08:00:02,orange,sos,SMS_HOTLINE,2013-11-05T08:00:00,,U,0,,,,,,H2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,
2013-11-05T10:09:50.804000,orange,sos,RING,2013-11-05T10:09:00,,U,0,,,,,,H2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,
2013-11-05T10:59:52.377000,orange,sos,RING,2013-11-05T10:59:00,,U,0,,,,,,H2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,
2013-11-05T11:15:48.885000,orange,sos,RING,2013-11-05T11:15:00,,U,0,,,,,,H2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,
2013-11-05T11:49:54.074000,orange,sos,RING,2013-11-05T12:04:00,50,M,1,SOLONA,36067892,village,11.13,-8.23,A1,1,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-03T20:22:08.315000,orange,sos,RING,2013-11-04T10:05:00,,U,5,,,,,,H2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,
2013-11-03T20:24:31.568000,orange,sos,RING,2013-11-04T20:24:00,,U,0,,,,,,H2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,
2013-11-03T20:28:51,orange,sos,CALL_ME,2013-11-04T20:28:00,,U,0,,,,,,H2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,
2013-11-03T20:48:44.562000,orange,sos,RING,2013-11-04T20:48:00,,U,0,,,,,,H2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,
2013-11-03T21:07:50.763000,orange,sos,RING,2013-11-04T21:07:00,,U,0,,,,,,H2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,
2013-11-03T21:13:38.222000,orange,sos,RING,2013-11-04T10:11:00,28,M,2,KONA,32091989,village,11.52,-7.4,E8,1,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,
2013-11-03T21:24:35,orange,sos,CALL_ME,2013-11-04T10:13:00,,U,0,,,,,,H2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,
2013-11-03T22:44:58,orange,sos,CALL_ME,2013-11-04T10:16:00,21,M,1,BAMAKO-COURA BOLIBANA EX-BASE,91093221,village,,,E8,1,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,
2013-11-04T08:01:37.667000,orange,sos,RING,2013-11-04T10:18:00,,U,10,,,,,,H2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,
2013-11-04T08:26:16,orange,sos,CALL_ME,2013-11-04T10:26:00,,U,0,,,,,,H2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,
2013-11-04T14:44:23.789000,orange,sos,RING,2013-11-04T10:27:00,,U,30,,,,,,H2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,
2013-11-04T15:42:20.143000,orange,sos,RING,2013-11-04T10:23:00,,U,1,,,,,,B1,1,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-03T19:46:53,orange,sos,CALL_ME,2013-11-04T09:50:00,51,F,2,DIABATA,65045166,village,,,H1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,
2013-11-03T19:47:01,orange,sos,CALL_ME,2013-11-04T09:50:00,67,M,3,KALABANCOURA,91095397,village,,,H1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,
2013-11-03T19:47:03,orange,sos,CALL_ME,2013-11-04T19:47:00,33,M,1,2E QUARTIER OU GADEYE,71091100,village,16.29,-0.04,E8,1,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,
2013-11-03T19:47:05,orange,sos,CALL_ME,2013-11-04T10:01:00,20,M,3,BANCONI,91091001,village,,,H1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,
2013-11-03T19:47:06,orange,sos,CALL_ME,2013-11-04T19:47:00,,U,0,,,,,,H2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,
2013-11-03T19:47:14,orange,sos,CALL_ME,2013-11-04T10:06:00,25,F,2,WAYEREMA,31091924,village,11.32,-5.67,H1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,
2013-11-03T19:47:16,orange,sos,CALL_ME,2013-11-04T19:47:00,,U,0,,,,,,H2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,
2013-11-03T19:47:17,orange,sos,CALL_ME,2013-11-04T10:11:00,24,M,2,SANOUBOUGOU,31091782,village,11.31,-5.66,E8,1,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,
2013-11-03T19:47:30,orange,sos,CALL_ME,2013-11-04T10:17:00,18,M,2,SANKORE,61091745,village,16.78,-3.01,H1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,
2013-11-03T19:47:43,orange,sos,CALL_ME,2013-11-04T10:20:00,18,M,2,SANGAREBOUGOU,25061001,village,12.68,-7.93,E1,1,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-03T19:49:18,orange,sos,SMS_HOTLINE,2013-11-04T10:49:00,19,F,1,SIKORONI (MEKIN SICORO),91091778,village,,,H1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,
2013-11-03T19:47:33,orange,sos,SMS_HOTLINE,2013-11-04T14:00:00,,U,0,,,,,,H2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,
2013-11-01T22:59:41,orange,sos,CALL_ME,2013-11-04T22:59:00,,U,0,,,,,,H2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,
2013-11-03T19:47:44.372000,orange,sos,RING,2013-11-04T09:46:00,30,M,1,BEKAYEBOUGOU,43006073,village,12.99,-5.66,A2,1,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-03T19:47:53,orange,sos,CALL_ME,2013-11-04T19:47:00,,U,0,,,,,,H2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,
2013-11-04T18:57:26,orange,sos,CALL_ME,2013-11-04T18:57:00,,U,0,,,,,,H2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,
2013-11-03T19:48:06,orange,sos,CALL_ME,2013-11-04T19:48:00,,U,0,,,,,,H2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,
2013-11-03T19:48:15,orange,sos,CALL_ME,2013-11-04T19:48:00,,U,0,,,,,,H2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,
2013-11-03T19:49:58.032000,orange,sos,RING,2013-11-04T09:50:00,63,M,3,DAG ABAZANGA 1,61001001,village,,,E9,1,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,
2013-11-03T19:50:09,orange,sos,CALL_ME,2013-11-04T10:05:00,28,M,2,DOGOBALA,25039001,village,12.71,-7.86,H2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,
2013-11-03T19:50:44.863000,orange,sos,RING,2013-11-04T19:50:00,,U,0,,,,,,H2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,
2013-11-03T19:51:35,orange,sos,CALL_ME,2013-11-03T19:51:00,18,F,1,MOUSSAWEL,51001001,village,14.67,-4.0,E1,1,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-03T19:51:41,orange,sos,CALL_ME,2013-11-04T00:00:00,,U,0,,,,,,H2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,
2013-11-03T19:51:54,orange,sos,CALL_ME,2013-11-04T19:51:00,,U,0,,,,,,H2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,
2013-11-03T19:53:12,orange,sos,CALL_ME,2013-11-04T10:09:00,23,M,2,YIRIMADJO,91096892,village,,,F9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,
2013-11-03T19:53:58,orange,sos,CALL_ME,2013-11-04T10:09:00,22,F,1,BAGUINEDA-VILLAGE,25001032,village,12.63,-7.79,H1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,
2013-11-03T19:56:12.121000,orange,sos,RING,2013-11-04T10:18:00,27,M,2,DOGOBALA,25039001,village,12.71,-7.86,E1,1,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-04T13:49:24.574000,orange,sos,RING,2013-11-04T13:49:00,,U,0,,,,,,H2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,
2013-11-03T20:00:26,orange,sos,CALL_ME,2013-11-04T20:00:00,,U,0,,,,,,H2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,
2013-11-03T20:07:34,orange,sos,SMS_HOTLINE,2013-11-04T10:12:00,21,M,1,DEBEWELE,55001336,village,15.17,-2.61,A2,1,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-03T20:07:43.181000,orange,sos,RING,2013-11-03T20:07:00,,U,0,,,,,,H2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,
2013-11-03T20:17:02,orange,sos,CALL_ME,2013-11-03T20:17:00,,U,0,,,,,,H2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,
2013-11-01T22:55:00,orange,sos,CALL_ME,2013-11-03T09:41:00,34,M,3,BOUKA-WERE,45001999,village,14.63,-5.86,A1,1,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-01T22:55:05,orange,sos,CALL_ME,2013-11-03T09:47:00,32,M,1,OUOLOFOBOUGOU,91093716,village,,,F8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,
2013-11-01T22:55:08,orange,sos,CALL_ME,2013-11-03T22:55:00,,U,1,,,,,,A2,1,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-01T22:55:29,orange,sos,CALL_ME,2013-11-03T11:04:00,27,M,2,SANGAREBOUGOU,25061001,village,12.68,-7.93,E9,1,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,
2013-11-01T22:55:43,orange,sos,CALL_ME,2013-11-03T22:55:00,,U,1,,,,,,H2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,
2013-11-01T22:55:52,orange,sos,CALL_ME,2013-11-03T22:55:00,,U,1,,,,,,H3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true
2013-11-01T22:55:54,orange,sos,CALL_ME,2013-11-03T10:24:00,32,M,2,BANCONI,91091001,village,,,A1,1,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-01T22:56:02,orange,sos,CALL_ME,2013-11-03T10:14:00,40,M,2,LAFIABOUGOU,91094445,village,,,H1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,
2013-11-01T22:56:14,orange,sos,CALL_ME,2013-11-03T22:56:00,,U,1,,,,,,H2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,
2013-11-01T22:56:20,orange,sos,CALL_ME,2013-11-03T10:21:00,21,F,2,DJIKORONI-PARA,91094001,village,,,E8,1,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,
2013-11-01T22:57:01,orange,sos,CALL_ME,2013-11-03T10:04:00,28,M,4,NIORO,16000000,cercle,,,E9,1,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,
2013-11-01T22:57:01,orange,sos,CALL_ME,2013-11-03T22:57:00,,U,1,,,,,,H2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,
2013-11-01T22:58:28,orange,sos,SMS_HOTLINE,2013-11-03T22:58:00,,U,1,,,,,,H2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,
2013-11-01T22:58:41.688000,orange,sos,RING,2013-11-03T10:37:00,32,F,1,BANCONI,91091001,village,,,H1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,
2013-11-03T18:34:01,orange,sos,SMS_HOTLINE,2013-11-03T10:34:00,,U,1,,,,,,H2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,
2013-11-01T23:02:59,orange,sos,CALL_ME,2013-11-03T23:02:00,,U,1,,,,,,H2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,
2013-11-01T23:16:15.360000,orange,sos,RING,2013-11-03T23:16:00,,U,1,,,,,,H2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,
2013-11-01T23:16:27,orange,sos,CALL_ME,2013-11-03T10:49:00,23,M,2,SIKASSO,31000000,cercle,,,F9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,
2013-11-01T23:28:01.864000,orange,sos,RING,2013-11-03T10:57:00,24,M,4,DOUMAZANA,91091334,village,,,H1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,
2013-11-02T07:40:52,orange,sos,CALL_ME,2013-11-03T11:00:00,23,M,4,COMMUNE DE GAO,71091000,commune,,,E1,1,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-05T12:26:23.675000,orange,sos,RING,2013-11-05T13:55:00,22,M,1,DOUMAZANA,91091334,village,,,E5,1,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,
2013-11-05T13:03:46.671000,orange,sos,RING,2013-11-05T13:57:00,20,M,1,DIELIBOUGOU,91091223,village,,,"D1, E2",2,,,,,,,,,true,,,,,true,,,,,,,,,,,,,,,,,,,,,,,
2013-11-05T13:17:18,orange,sos,CALL_ME,2013-11-05T13:17:00,,U,1,,,,,,H2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,
2013-11-05T13:29:59,orange,sos,SMS_HOTLINE,2013-11-05T14:59:00,25,F,1,COMMUNE DE GAO,71091000,commune,,,A2,1,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-05T14:22:40.866000,orange,sos,RING,2013-11-05T14:22:00,,U,1,,,,,,H2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,
2013-11-05T14:53:40.734000,orange,sos,RING,2013-11-05T14:53:00,,U,1,,,,,,H2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,
2013-11-05T15:03:07.621000,orange,sos,RING,2013-11-05T15:12:00,50,M,4,DIELIBOUGOU,91091223,village,,,E7,1,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,
2013-11-05T15:08:18.158000,orange,sos,RING,2013-11-05T15:08:00,,U,1,,,,,,H2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,
2013-11-05T15:10:46.708000,orange,sos,RING,2013-11-05T15:10:00,,U,1,,,,,,H2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,
2013-10-31T18:29:14.128000,orange,sos,RING,2013-10-31T18:29:00,21,M,3,BANCONI,91091001,village,,,"A1, E8",2,true,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,
2013-11-01T11:58:32.725000,orange,sos,RING,2013-11-03T08:58:00,19,M,4,DISTRICT DE BAMAKO,91000000,cercle,,,A1,1,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-01T12:27:18.570000,malitel,sos,RING,2013-11-03T09:27:00,26,M,3,COMMUNE 4,91094000,commune,,,"A2, B1",2,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-01T12:42:23.585000,orange,sos,RING,2013-11-01T12:42:00,18,F,1,BAMAKO,90000000,region,,,H1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,
2013-11-01T22:54:40,orange,sos,CALL_ME,2013-11-03T09:15:00,30,F,3,BOULKASSOUMBOUGOU,91091112,village,,,E6,1,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,
2013-11-02T11:58:02.582000,malitel,sos,RING,2013-11-03T11:21:00,21,M,3,COMMUNE 2,91092000,commune,,,B1,1,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-02T13:15:21.384000,malitel,sos,RING,2013-11-03T13:15:00,32,M,3,MARKALA,41031000,commune,,,E8,1,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,
2013-11-02T21:36:48.916000,orange,sos,RING,2013-11-03T09:36:00,20,F,2,NIONO,45000000,cercle,,,H1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,
2013-11-02T21:37:20.143000,orange,sos,RING,2013-11-03T10:03:00,18,M,3,MOPTI,50000000,region,,,A2,1,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-05T15:54:04.670000,malitel,sos,RING,2013-11-05T15:54:00,21,U,3,COMMUNE 2,91092000,commune,,,B3,1,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-05T16:05:11,orange,sos,SMS_HOTLINE,2013-11-05T17:05:00,43,F,2,N'TOMINKOROBOUGOU,91093661,village,,,E9,1,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,
2013-11-02T22:32:44.891000,orange,sos,RING,2013-11-04T10:36:00,21,F,3,COMMUNE 1,91091000,commune,,,E9,1,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,
2013-11-05T19:47:57,orange,sos,CALL_ME,2013-11-06T19:47:00,,U,0,,,,,,H2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,
2013-11-05T19:48:31,orange,sos,CALL_ME,2013-11-06T19:48:00,,U,0,,,,,,H2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,
2013-11-05T19:52:33,orange,sos,CALL_ME,2013-11-06T19:52:00,,U,0,,,,,,H2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,
2013-11-05T19:53:21,orange,sos,CALL_ME,2013-11-05T19:53:00,,U,0,,,,,,H2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,
2013-11-05T19:55:43,orange,sos,CALL_ME,2013-11-05T19:55:00,,U,0,,,,,,H2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,
2013-11-05T19:55:51.425000,orange,sos,RING,2013-11-06T09:39:00,,M,1,,,,,,A2,1,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-05T20:05:42.713000,orange,sos,RING,2013-11-06T09:41:00,23,M,2,BANCONI,91091001,village,,,A2,1,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-05T20:15:40.458000,orange,sos,RING,2013-11-06T10:47:00,15,M,2,YIRIMADJO,91096892,village,,,A2,1,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-05T20:16:44.572000,orange,sos,RING,2013-11-06T09:50:00,45,M,1,HAMDALLAYE,91094223,village,,,A2,1,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-05T20:30:41,orange,sos,CALL_ME,2013-11-05T20:30:00,,U,0,,,,,,H2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,
2013-11-05T20:46:19.869000,orange,sos,RING,2013-11-06T09:54:00,18,M,2,ALLAMISSANI,41091001,village,13.45,-6.26,A2,1,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-05T20:47:27.098000,orange,sos,RING,2013-11-06T10:03:00,,M,1,BAMAKO,90000000,region,,,E8,1,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,
2013-11-05T21:02:50,orange,sos,RING,2013-11-06T10:01:00,,M,1,ANEFIF,81001000,commune,,,A2,1,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-05T22:03:01.371000,orange,sos,RING,2013-11-05T22:03:00,,U,0,,,,,,H2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,
2013-11-05T22:27:42.368000,orange,sos,RING,2013-11-06T10:08:00,19,F,1,BANANKABOUGOU,91096001,village,,,E9,1,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,
2013-11-05T23:19:04.539000,orange,sos,RING,2013-11-06T23:19:00,,U,0,,,,,,H2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,
2013-11-06T08:01:17.427000,orange,sos,RING,2013-11-06T10:14:00,16,F,1,SEGOU,41000000,cercle,,,A2,1,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-02T21:40:20.252000,orange,sos,RING,2013-11-06T11:21:00,15,M,4,DISTRICT DE BAMAKO,91000000,cercle,,,"A1, B1",2,true,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-03T09:28:35.905000,orange,sos,RING,2013-11-03T10:27:00,,U,3,BAMAKO,90000000,region,,,E7,1,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,
2013-11-05T17:10:26,orange,sos,CALL_ME,2013-11-06T17:10:00,,U,1,,,,,,H2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,
2013-11-05T17:22:14.810000,orange,sos,RING,2013-11-06T09:32:00,37,M,2,TOROKOROBOUGOU,91095892,village,,,H1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,
2013-11-05T16:36:06.850000,orange,sos,RING,2013-11-06T09:34:00,17,U,2,LIBERTE,11091598,village,14.44,-11.44,H1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,
2013-11-05T19:45:03.057000,orange,sos,RING,2013-11-06T19:45:00,,U,1,,,,,,H2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,
2013-11-05T19:44:57.394000,orange,sos,RING,2013-11-06T19:44:00,,U,1,,,,,,H3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true
2013-11-05T19:45:38,orange,sos,CALL_ME,2013-11-06T10:26:00,28,M,3,KADIOLO,33028197,village,10.56,-5.76,E1,1,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-05T19:45:41,orange,sos,CALL_ME,2013-11-06T10:16:15,25,M,2,KOUTIALA,35000000,cercle,,,H1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,
2013-11-05T19:45:42,orange,sos,CALL_ME,2013-11-06T09:45:00,27,F,2,YIRIMADJO,91096892,village,,,E1,1,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-05T19:45:52,orange,sos,CALL_ME,2013-11-06T19:45:00,,U,1,,,,,,H2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,
2013-11-05T19:45:59,orange,sos,CALL_ME,2013-11-06T10:56:00,,U,1,,,,,,H2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,
2013-11-05T19:46:05,orange,sos,CALL_ME,2013-11-06T10:57:00,26,M,1,,,,,,H1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,
2013-11-05T19:46:09,orange,sos,CALL_ME,2013-11-06T19:46:00,,U,1,,,,,,H1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,
2013-11-05T19:46:17.423000,orange,sos,RING,2013-11-06T09:52:00,26,M,4,DJENNE,54091000,commune,,,"E8, H1",2,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,true,,
2013-11-05T19:46:27,orange,sos,CALL_ME,2013-11-06T19:46:00,,U,1,,,,,,H2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,
2013-11-05T19:46:30,orange,sos,CALL_ME,2013-11-06T10:20:00,,U,1,,,,,,H2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,
2013-11-05T19:46:47,orange,sos,CALL_ME,2013-11-06T10:20:00,,U,1,,,,,,H2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,
2013-11-05T19:46:48,orange,sos,CALL_ME,2013-11-06T10:19:00,,U,1,,,,,,H2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,
2013-11-05T19:47:04.026000,orange,sos,RING,2013-11-06T19:47:00,,U,0,,,,,,H2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,
2013-11-05T19:47:19.970000,orange,sos,RING,2013-11-06T10:06:00,45,M,3,TOGUEL MBEWA,51006202,village,14.78,-3.97,"E1, E8",2,,,,,,,,,,,,true,,,,,,,,true,,,,,,,,,,,,,,,,,
2013-11-05T19:47:53,orange,sos,RING,2013-11-06T11:07:00,,U,0,,,,,,H2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,
2013-11-05T17:58:31.499000,orange,sos,RING,2013-11-06T17:20:00,,U,1,,,,,,E1,1,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-05T16:46:49.363000,orange,sos,RING,2013-11-05T17:02:00,45,M,3,SANZANA,31069745,village,11.75,-5.95,"C1, E1",2,,,,,,,true,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-05T19:45:30.466000,malitel,sos,RING,2013-11-06T10:30:00,29,F,1,BAKAFE,65056001,village,15.69,-3.78,E1,1,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-05T19:46:26.355000,malitel,sos,RING,2013-11-06T09:50:00,30,M,1,DJIKORONI-PARA,91094001,village,,,A1,1,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-05T23:02:35.021000,malitel,sos,RING,2013-11-06T09:58:00,29,M,3,IREBANE,56001421,village,14.66,-3.11,E8,1,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,
